Title;Author;Price;Url
Swift. Основы разработки приложений под iOS;Усов В.;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/swift-osnovy-razrabotki-prilozheniy-pod-ios
Программист-фанатик;Фаулер;634 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmist-fanatik-2
ФОТОМАСТЕР. Взгляд через объектив. Видео мастер-клас...;Ефремов А.;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/fotomaster-vzglyad-cherez-obektiv-video-master-klass-dvd
Байесовская статистика: Star Wars, LEGO, резиновые у...;Курт;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/bayesovskaya-statistika
Современный скрапинг веб-сайтов с помощью Python. 2-...;Митчелл ;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sovremennyy-skraping-veb-saytov-s-pomoschyu-python
C# 8 и .NET Core. Разработка и оптимизация;Прайс;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/c-8-i-net-core-razrabotka-i-optimizatsiya
Программируй & типизируй;Ришкуция;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmiruy-tipiziruy
Python. Лучшие практики и инструменты;Яворски;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/python-luchshie-praktiki-i-instrumenty
PowerShell для сисадминов;Бертрам;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/powershell-dlya-sisadminov
Безопасно by design;Берг Джонсон;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/bezopasno-by-design
Делай как в Google. Разработка программного обеспечения;Винтерс;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/delay-kak-v-google-razrabotka-programmnogo-obespecheniya
Безопасность контейнеров. Фундаментальный подход к з...;Райс;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/bezopasnost-konteynerov-fundamentalnyy-podhod-k-zaschite-konteynerizirovannyh-prilozheniy
Экстремальный Cи. Параллелизм, ООП и продвинутые воз...;Амини;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ekstremalnyy-ci-parallelizm-oop-i-prodvinutye-vozmozhnosti
Разработка на JavaScript. Построение кроссплатформен...;Скотт ;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/razrabotka-na-javascript-postroenie-krossplatformennyh-prilozheniy-s-pomoschyu-graphql-react-react-native-i-electron
React: современные шаблоны для разработки приложений...;Порселло;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/react-sovremennye-shablony-dlya-razrabotki-prilozheniy-2-e-izdanie
Эффективный C. Профессиональное программирование;Сикорд;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/effektivnyy-c-professionalnoe-programmirovanie
Классические задачи Computer Science на языке Java;Копец;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/klassicheskie-zadachi-computer-science-na-yazyke-java
Python и DevOps: Ключ к автоматизации Linux;Гифт;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/python-i-devops-klyuch-k-avtomatizatsii-linux
SQL: быстрое погружение;Шилдс;599 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sql-bystroe-pogruzhenie
Фотография в экстремальных условиях;Ефремов А.;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/fotografiya-v-ekstremalnyh-usloviyah
Фотосъемка в сложных условиях;Беленький А.;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/fotosemka-v-slozhnyh-usloviyah
Фотографируем и обрабатываем снимки с помощью Photoshop;Сиденко Л.;299 р.;https://www.piter.com/collection/kompyutery-i-internet/product/fotografiruem-i-obrabatyvaem-snimki-s-pomoschyu-photoshop
Основы Data Science и Big Data. Python и наука о данных;Силен;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/osnovy-data-science-i-big-data-python-i-nauka-o-dannyh
Стек MEAN. Mongo, Express, Angular, Node;Холмс ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/stek-mean-mongo-express-angular-node
ECMAScript 6 для разработчиков;Закас;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ecmascript-6-dlya-razrabotchikov
Front-end. Клиентская разработка для профессионалов....;Аквино ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/front-end-klientskaya-razrabotka-dlya-professionalov-nodejs-es6-rest
Машинное обучение;Бринк;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/mashinnoe-obuchenie
Android. Программирование для профессионалов. 3-е из...;Филлипс;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/android-programmirovanie-dlya-professionalov-3-e-izdanie
Сценарии командной оболочки. Linux, OS X и Unix.  2-...;Тейлор;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/stsenarii-komandnoy-obolochki-linux-os-x-i-unix-2-e-izdanie
Angular для профессионалов;Фримен;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/angular-dlya-professionalov
Реактивные шаблоны проектирования;Кун;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/reaktivnye-shablony-proektirovaniya
Node.js в действии. 2-е издание;Кантелон ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/nodejs-v-deystvii-2-e-izdanie
Angular и TypeScript. Сайтостроение для профессионалов;Файн;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/angular-i-typescript-saytostroenie-dlya-professionalov
Unity для разработчика. Мобильные мультиплатформенны...;Мэннинг;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/unity-dlya-razrabotchika-mobilnye-multiplatformennye-igry
Глубокое обучение на R;Шолле;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/glubokoe-obuchenie-na-r
Site Reliability Engineering. Надежность и безотказн...;Бейер ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/site-reliability-engineering-nadezhnost-i-bezotkaznost-kak-v-google
Java в облаке. Spring Boot, Spring Cloud, Cloud Foundry;Лонг;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/java-v-oblake-spring-boot-spring-cloud-cloud-foundry
Работа с BigData в облаках. Обработка и хранение дан...;Сенько  А.;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/rabota-s-bigdata-v-oblakah-obrabotka-i-hranenie-dannyh-s-primerami-iz-microsoft-azure
React в действии;Тиленс Томас;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/react-v-deystvii
Осваиваем Kubernetes. Оркестрация контейнерных архит...;Сайфан ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/osvaivaem-kubernetes-orkestratsiya-konteynernyh-arhitektur
React быстро. Веб-приложения на React, JSX, Redux и ...;Мардан;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/react-bystro-veb-prilozheniya-na-react-jsx-redux-i-graphql
Прикладной анализ текстовых данных на Python. Машинн...;Бенгфорт;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/prikladnoy-analiz-tekstovyh-dannyh-na-python-mashinnoe-obuchenie-i-sozdanie-prilozheniy-obrabotki-estestvennogo-yazyka
CSS для профи;Грант ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/css-dlya-profi
Vue.js в действии;Хэнчетт;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/vuejs-v-deystvii
Kafka Streams в действии. Приложения и микросервисы ...;Беджек;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kafka-streams-v-deystvii-prilozheniya-i-mikroservisy-dlya-raboty-v-realnom-vremeni
Elasticsearch, Kibana, Logstash и поисковые системы ...;Шукла;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/elasticsearch-kibana-logstash-i-poiskovye-sistemy-novogo-pokoleniya
Как устроен JavaScript;Крокфорд;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kak-ustroen-javascript
Конкурентность и параллелизм на платформе .NET. Патт...;Террелл ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/konkurentnost-i-parallelizm-na-platforme-net-patterny-effektivnogo-proektirovaniya
{Вы не знаете JS} Типы и грамматические конструкции;Симпсон;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/vy-ne-znaete-js-tipy-i-grammaticheskie-konstruktsii
Linux в действии;Клинтон ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/linux-v-deystvii
Kotlin. Программирование для профессионалов;Скин;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kotlin-programmirovanie-dlya-professionalov-2
Безопасный DevOps. Эффективная эксплуатация систем;Вехен;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/bezopasnyy-devops-effektivnaya-ekspluatatsiya-sistem
Глубокое обучение с подкреплением на Python. OpenAI ...;Равичандиран;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/glubokoe-obuchenie-s-podkrepleniem-na-python-openai-gym-i-tensorflow-dlya-profi
Непрерывное развитие API. Правильные решения в измен...;Меджуи;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/nepreryvnoe-razvitie-api-pravilnye-resheniya-v-izmenchivom-tehnologicheskom-landshafte
Современный язык Java. Лямбда-выражения, потоки и фу...;Урма;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sovremennyy-yazyk-java-lyambda-vyrazheniya-potoki-i-funktsionalnoe-programmirovanie
Разработка с использованием квантовых компьютеров;Силва;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/razrabotka-s-ispolzovaniem-kvantovyh-kompyuterov
Java Concurrency на практике;Гетц;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/java-concurrency-na-praktike
Паттерны Kubernetes: Шаблоны разработки собственных ...;Ибрам;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/patterny-kubernetes-shablony-razrabotki-sobstvennyh-oblachnyh-prilozheniy
Грокаем технологию Биткоин;Розенбаум;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/grokaem-tehnologiyu-bitkoin
Базы данных. Инжиниринг надежности;Кэмпбелл;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/bazy-dannyh-inzhiniring-nadezhnosti
Laravel. Полное руководство. 2-е издание;Стаффер ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/laravel-polnoe-rukovodstvo-2-e-izdanie
Генеративное глубокое обучение. Творческий потенциал...;Фостер;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/generativnoe-glubokoe-obuchenie-tvorcheskiy-potentsial-neyronnyh-setey
Конкурентность в C#. Асинхронное, параллельное и мно...;Клири;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/konkurentnost-v-c-asinhronnoe-parallelnoe-i-mnogopotochnoe-programmirovanie-2-e-mezhd-izd
Terraform: инфраструктура на уровне кода;Брикман;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/terraform-infrastruktura-na-urovne-koda
Python: Искусственный интеллект, большие данные и об...;Дейтел;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/python-iskusstvennyy-intellekt-bolshie-dannye-i-oblachnye-vychisleniya
Эффективный TypeScript: 62 способа улучшить код;Вандеркам;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/effektivnyy-typescript-62-sposoba-uluchshit-kod
Обработка естественного языка в действии;Хобсон;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/obrabotka-estestvennogo-yazyka-v-deystvii
Spring Boot 2: лучшие практики для профессионалов;Гутьеррес;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/spring-boot-2-luchshie-praktiki-dlya-professionalov
Глубокое обучение в картинках. Визуальный гид по иск...;Крон;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/glubokoe-obuchenie-v-kartinkah-vizualnyy-gid-po-iskusstvennomu-intellektu
Site Reliability Workbook: практическое применение;Бейер ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/site-reliability-workbook-prakticheskoe-primenenie
Программирование квантовых компьютеров. Базовые алго...;Химено-Сеговиа;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmirovanie-kvantovyh-kompyuterov-bazovye-algoritmy-i-primery-koda
Android. Программирование для профессионалов. 4-е из...;Филлипс;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/android-programmirovanie-dlya-professionalov-4-e-izdanie
Секреты Python Pro;Хиллард ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sekrety-python-pro
Паттерны проектирования для C# и платформы .NET Core;Арораа;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/patterny-proektirovaniya-dlya-c-i-platformy-net-core
Внедрение зависимостей на платформе .NET. 2-е издание;Симан ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/vnedrenie-zavisimostey-na-platforme-net-2-e-izdanie
Совершенный алгоритм. Алгоритмы для NP-трудных задач;Рафгарден;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sovershennyy-algoritm-algoritmy-dlya-np-trudnyh-zadach
Kubernetes: Лучшие практики;Бернс;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kubernetes-luchshie-praktiki
Веб-разработка с применением Node и Express. Полноце...;Браун ;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/veb-razrabotka-s-primeneniem-node-i-express-polnotsennoe-ispolzovanie-steka-javascript-2-e-izdanie
Надежность нейронных сетей: укрепляем устойчивость И...;Уорр;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/nadezhnost-neyronnyh-setey-ukreplyaem-ustoychivost-ii-k-obmanu
Эффективный Java. Тюнинг кода на Java 8, 11 и дальше...;Оукс;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/effektivnyy-java-tyuning-koda-na-java-8-11-i-dalshe-2-e-mezhd-izdanie
gRPC: запуск и эксплуатация облачных приложений. Go ...;Индрасири;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/grpc-zapusk-i-ekspluatatsiya-oblachnyh-prilozheniy-go-i-java-dlya-docker-i-kubernetes
Карьера программиста. 6-е издание;Лакман Макдауэлл;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kariera-programmista-6-e-izdanie-3
Защита данных. От авторизации до аудита;Андресс;550 р.;https://www.piter.com/collection/kompyutery-i-internet/product/zaschita-dannyh-ot-avtorizatsii-do-audita
3ds Max 2016. Дизайн интерьеров и архитектуры;Миловская О.;438 р.;https://www.piter.com/collection/kompyutery-i-internet/product/3ds-max-2016-dizayn-interierov-i-arhitektury
Agile. Процессы, проекты, компании;Фунтов В.;435 р.;https://www.piter.com/collection/kompyutery-i-internet/product/agile-protsessy-proekty-kompanii
Swift. Основы разработки приложений под iOS и macOS....;Усов В.;499 р.;https://www.piter.com/collection/kompyutery-i-internet/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-i-macos-3-e-izd-dopolnennoe-i-pererabotannoe
Swift. Основы разработки приложений под iOS и macOS....;Усов В.;499 р.;https://www.piter.com/collection/kompyutery-i-internet/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-i-macos-4-e-izd-dopolnennoe-i-pererabotannoe
Эволюционная архитектура. Поддержка непрерывных изме...;Форд;499 р.;https://www.piter.com/collection/kompyutery-i-internet/product/evolyutsionnaya-arhitektura-podderzhka-nepreryvnyh-izmeneniy
Ловушка для багов. Полевое руководство по веб-хакингу;Яворски;499 р.;https://www.piter.com/collection/kompyutery-i-internet/product/lovushka-dlya-bagov-polevoe-rukovodstvo-po-veb-hakingu
Java: быстрый старт;Чан;499 р.;https://www.piter.com/collection/kompyutery-i-internet/product/java-bystryy-start
Photoshop CS6;Аверина А.;299 р.;https://www.piter.com/collection/kompyutery-i-internet/product/photoshop-cs6
Учимся кодить на JavaScript;Мориц;485 р.;https://www.piter.com/collection/kompyutery-i-internet/product/uchimsya-kodit-na-javascript
Раскрутка: секреты эффективного продвижения сайтов;Бабаев А.;394 р.;https://www.piter.com/collection/kompyutery-i-internet/product/raskrutka-sekrety-effektivnogo-prodvizheniya-saytov
Время UNIX. A History and a Memoir;Керниган;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/vremya-unix-a-history-and-a-memoir
Продвижение порталов и интернет-магазинов;Гроховский Л.;390 р.;https://www.piter.com/collection/kompyutery-i-internet/product/prodvizhenie-portalov-i-internet-magazinov
Программирование для детей. Учимся создавать игры на...;Торгашева;299 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmirovanie-dlya-detey-uchimsya-sozdavat-igry-na-scratch
Программирование для детей. Мои первые программы на ...;Торгашева;468 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmirovanie-dlya-detey-moi-pervye-programmy-na-scratch
Книга веб-программиста: секреты профессиональной раз...;Хоган;375 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kniga-veb-programmista-sekrety-professionalnoy-razrabotki-veb-saytov
Аудит безопасности информационных систем;Скабцовс Н.;450 р.;https://www.piter.com/collection/kompyutery-i-internet/product/audit-bezopasnosti-informatsionnyh-sistem
Программируем с PyTorch: Создание приложений глубоко...;Пойнтер;450 р.;https://www.piter.com/collection/kompyutery-i-internet/product/programmiruem-s-pytorch-sozdanie-prilozheniy-glubokogo-obucheniya
Блистательный Agile. Гибкое управление проектами с п...;Коул;449 р.;https://www.piter.com/collection/kompyutery-i-internet/product/blistatelnyy-agile-gibkoe-upravlenie-proektami-s-pomoschyu-agile-scrum-i-kanban
Swift. Основы разработки приложений под iOS, iPadOS ...;Усов В.;449 р.;https://www.piter.com/collection/kompyutery-i-internet/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-ipados-i-macos-5-e-izd-dopolnennoe-i-pererabotannoe
1С-Битрикс: Корпоративный портал. Повышение эффектив...;Басыров-Попов Р.;359 р.;https://www.piter.com/collection/kompyutery-i-internet/product/1s-bitriks-korporativnyy-portal-povyshenie-effektivnosti-kompanii-2-e-izd-cd
Лидогенерация. Маркетинг, который продает;Андреева К.;199 р.;https://www.piter.com/collection/kompyutery-i-internet/product/lidogeneratsiya-marketing-kotoryy-prodaet
Google Apps для образования;Ярмахов Б.;348 р.;https://www.piter.com/collection/kompyutery-i-internet/product/google-apps-dlya-obrazovaniya
HTML5 и CSS3. Веб-разработка по стандартам нового по...;Хоган;199 р.;https://www.piter.com/collection/kompyutery-i-internet/product/html5-i-css3-veb-razrabotka-po-standartam-novogo-pokoleniya-2-e-izd
Теоретический минимум по Big Data. Всё что нужно зна...;Ын;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/teoreticheskiy-minimum-po-big-data-vsyo-chto-nuzhno-znat-o-bolshih-dannyh
Как устроен Python. Гид для разработчиков, программи...;Харрисон;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kak-ustroen-python-gid-dlya-razrabotchikov-programmistov-i-interesuyuschihsya
Распределенные системы. Паттерны проектирования;Бёрнс;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/raspredelennye-sistemy-patterny-proektirovaniya
GraphQL: язык запросов для современных веб-приложений;Порселло;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/graphql-yazyk-zaprosov-dlya-sovremennyh-veb-prilozheniy
Грокаем глубокое обучение;Траск;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/grokaem-glubokoe-obuchenie
Путь Python. Черный пояс по разработке, масштабирова...;Данжу;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/put-python-chernyy-poyas-po-razrabotke-masshtabirovaniyu-testirovaniyu-i-razvertyvaniyu
Java для всех;Васильев А.;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/java-dlya-vseh
Классические задачи Computer Science на языке Python;Копец;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/klassicheskie-zadachi-computer-science-na-yazyke-python
Знакомство с PyTorch: глубокое обучение при обработк...;Макмахан;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/znakomstvo-s-pytorch-glubokoe-obuchenie-pri-obrabotke-estestvennogo-yazyka
Объектно-ориентированный подход. 5-е межд. изд.;Вайсфельд;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/obektno-orientirovannyy-podhod-5-e-mezhd-izd
Машинное обучение без лишних слов;Бурков;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/mashinnoe-obuchenie-bez-lishnih-slov
Гид по Computer Science для каждого программиста;Спрингер ;399 р.;https://www.piter.com/collection/kompyutery-i-internet/product/gid-po-computer-science-dlya-kazhdogo-programmista
Дефрагментация мозга. Софтостроение изнутри;Тарасов  С.;327 р.;https://www.piter.com/collection/kompyutery-i-internet/product/defragmentatsiya-mozga-softostroenie-iznutri
О криптовалюте просто. Биткоин, эфириум, блокчейн, д...;Джулиан;320 р.;https://www.piter.com/collection/kompyutery-i-internet/product/o-kriptovalyute-prosto-bitkoin-efirium-blokcheyn-detsentralizatsiya-mayning-ico-co
Создаем сайты с помощью HTML, XHTML и CSS на 100 %. ...;Квин;315 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sozdaem-sayty-s-pomoschyu-html-xhtml-i-css-na-100-3-e-izd
Веб-мастеринг на 100%;Клименко Р.;310 р.;https://www.piter.com/collection/kompyutery-i-internet/product/veb-mastering-na-100
Основы 3D-моделирования. Изучаем работу в AutoCAD, К...;Большаков В.;302 р.;https://www.piter.com/collection/kompyutery-i-internet/product/osnovy-3d-modelirovaniya-izuchaem-rabotu-v-autocad-kompas-3d-solidworks-inventor
Photoshop CS6 на 100%;Завгородний В.;300 р.;https://www.piter.com/collection/kompyutery-i-internet/product/photoshop-cs6-na-100
Ноутбук и Windows. Визуальный самоучитель. 2-е изд.;Спира;296 р.;https://www.piter.com/collection/kompyutery-i-internet/product/noutbuk-i-windows-vizualnyy-samouchitel-2-e-izd
Гибкое управление IT-проектами. Руководство для наст...;Расмуссон;199 р.;https://www.piter.com/collection/kompyutery-i-internet/product/gibkoe-upravlenie-it-proektami-rukovodstvo-dlya-nastoyaschih-samuraev
Компьютер для женщин. Цветной самоучитель;Пастернак Е.;288 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kompyuter-dlya-zhenschin-tsvetnoy-samouchitel-2
Установка и настройка Windows 8 на 100%;Зозуля Ю.;282 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ustanovka-i-nastroyka-windows-8-na-100
1С: Бухгалтерия для начинающих;Гладкий А.;282 р.;https://www.piter.com/collection/kompyutery-i-internet/product/1s-buhgalteriya-dlya-nachinayuschih
Компьютер и Интернет. Учиться никогда не поздно. Пол...;Спира;254 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kompyuter-i-internet-uchitsya-nikogda-ne-pozdno-polnotsvetnoe-izdanie-2-e-izd
Apple Mac для фотографа;Ефремов А.;218 р.;https://www.piter.com/collection/kompyutery-i-internet/product/apple-mac-dlya-fotografa
Отъявленный программист: лайфхакинг из первых рук;Савчук;299 р.;https://www.piter.com/collection/kompyutery-i-internet/product/otyavlennyy-programmist-layfhaking-iz-pervyh-ruk
Создаем свой сайт на WordPress: быстро, легко и бесп...;Граче;248 р.;https://www.piter.com/collection/kompyutery-i-internet/product/sozdaem-svoy-sayt-na-wordpress-bystro-legko-i-besplatno-2-e-izd
1С: Управление торговлей 8.2. Руководство пользователя;Гладкий А.;248 р.;https://www.piter.com/collection/kompyutery-i-internet/product/1s-upravlenie-torgovley-82-rukovodstvo-polzovatelya-2
Настройка компьютера с помощью BIOS на 100%. 3-е изд.;Зозуля Ю.;248 р.;https://www.piter.com/collection/kompyutery-i-internet/product/nastroyka-kompyutera-s-pomoschyu-bios-na-100-3-e-izd
Ноутбук без напряга. Изучаем Windows 8;Жвалевский А.;248 р.;https://www.piter.com/collection/kompyutery-i-internet/product/noutbuk-bez-napryaga-izuchaem-windows-8
C#. Объектно-ориентированное программирование. Учебн...;Васильев А.;247 р.;https://www.piter.com/collection/kompyutery-i-internet/product/c-obektno-orientirovannoe-programmirovanie-uchebnyy-kurs
Работаем на ноутбуке в Windows 7. Самоучитель;Артемье;241 р.;https://www.piter.com/collection/kompyutery-i-internet/product/rabotaem-na-noutbuke-v-windows-7-samouchitel
Ноутбук для женщин;Пастернак Е.;231 р.;https://www.piter.com/collection/kompyutery-i-internet/product/noutbuk-dlya-zhenschin-2
Windows 8. Настройка, работа,  администрирование;Колисниченко Д.;90 р.;https://www.piter.com/collection/kompyutery-i-internet/product/windows-8-nastroyka-rabota-administrirovanie
80 способов повысить конверсию сайта (полноцветное и...;Голополосов Д.;90 р.;https://www.piter.com/collection/kompyutery-i-internet/product/80-sposobov-povysit-konversiyu-sayta-polnotsvetnoe-izdanie
Ноутбук для женщин. Изучаем Windows 8;Пастернак Е.;224 р.;https://www.piter.com/collection/kompyutery-i-internet/product/noutbuk-dlya-zhenschin-izuchaem-windows-8-2
Компьютер для женщин. Изучаем Windows 8;Пастернак Е.;220 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kompyuter-dlya-zhenschin-izuchaem-windows-8
AutoCAD 2012 на 100% (+CD с интерактивной тренинг-си...;Соколова Т.;214 р.;https://www.piter.com/collection/kompyutery-i-internet/product/autocad-2012-na-100-cd-s-interaktivnoy-trening-sistemoy
Офисный компьютер для женщин 2-е изд.;Пастернак Е.;203 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ofisnyy-kompyuter-dlya-zhenschin-2-e-izd
Интернет-магазин без правил;Соловьев Д.;201 р.;https://www.piter.com/collection/kompyutery-i-internet/product/internet-magazin-bez-pravil
Компьютерная графика: Photoshop CS5, CorelDRAW X5, I...;Гурский Ю.;187 р.;https://www.piter.com/collection/kompyutery-i-internet/product/kompyuternaya-grafika-photoshop-cs5-coreldraw-x5-illustrator-cs5-tryuki-i-effekty
Персональный компьютер: учиться никогда не поздно. 3...;Спир;186 р.;https://www.piter.com/collection/kompyutery-i-internet/product/personalnyy-kompyuter-uchitsya-nikogda-ne-pozdno-3-e-izd
PHP для начинающих;Жадаев А.;199 р.;https://www.piter.com/collection/kompyutery-i-internet/product/php-dlya-nachinayuschih
Устранение неисправностей и ремонт ПК своими руками ...;Газаров А.;166 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ustranenie-neispravnostey-i-remont-pk-svoimi-rukami-na-100
Халява в Интернете. 2-е изд.;Жук А.;161 р.;https://www.piter.com/collection/kompyutery-i-internet/product/halyava-v-internete-2-e-izd
Администрирование Unix-сервера и Linux-станций;Колисниченко Д.;149 р.;https://www.piter.com/collection/kompyutery-i-internet/product/administrirovanie-unix-servera-i-linux-stantsiy
iPhone — проще простого!;Виницкий Д.;149 р.;https://www.piter.com/collection/kompyutery-i-internet/product/iphone-prosche-prostogo
Microsoft Excel и Word 2013: учиться никогда не поздно;Спира;147 р.;https://www.piter.com/collection/kompyutery-i-internet/product/microsoft-excel-i-word-2013-uchitsya-nikogda-ne-pozdno
Смартфоны и планшеты Android без напряга. Руководств...;Жвалевский А.;141 р.;https://www.piter.com/collection/kompyutery-i-internet/product/smartfony-i-planshety-android-bez-napryaga-rukovodstvo-polzovatelya
iPad — проще простого!;Виницкий Д.;141 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ipad-prosche-prostogo
MS Visual C++ 2010 в среде .NET. Библиотека программ...;Зиборов  В.;140 р.;https://www.piter.com/collection/kompyutery-i-internet/product/ms-visual-c-2010-v-srede-net-biblioteka-programmista
HTML5 и CSS3. Веб-разработка по стандартам нового по...;Хоган;133 р.;https://www.piter.com/collection/kompyutery-i-internet/product/html5-i-css3-veb-razrabotka-po-standartam-novogo-pokoleniya
Цифровая фотография для женщин;Пастернак Е.;128 р.;https://www.piter.com/collection/kompyutery-i-internet/product/tsifrovaya-fotografiya-dlya-zhenschin
Бесплатные звонки через Интернет. Skype и не только;Днепров А.;128 р.;https://www.piter.com/collection/kompyutery-i-internet/product/besplatnye-zvonki-cherez-internet-skype-i-ne-tolko
Планировка пространства и дизайн помещений на компью...;Лебедев А.;124 р.;https://www.piter.com/collection/kompyutery-i-internet/product/planirovka-prostranstva-i-dizayn-pomescheniy-na-kompyutere-rabotaem-v-3ds-max-archicad-arcon-dvd
